"comm_fkt","year","month","prop_flood","date"
"FASINTSARA_ANTENIMBELONA",2022,3,0.105761268599514,2022-03-01
"FASINTSARA_ANTENIMBELONA",2022,4,0.0707416129249719,2022-04-01
"FASINTSARA_ANTENIMBELONA",2022,5,0.057823632060205,2022-05-01
"FASINTSARA_ANTENIMBELONA",2022,6,0.0665002129037397,2022-06-01
"FASINTSARA_ANTENIMBELONA",2022,7,0.107296383186822,2022-07-01
"FASINTSARA_ANTENIMBELONA",2022,8,0.18062984528113,2022-08-01
"FASINTSARA_ANTENIMBELONA",2022,9,0.257397793906528,2022-09-01
"FASINTSARA_ANTENIMBELONA",2022,10,0.315979194944415,2022-10-01
"FASINTSARA_ANTENIMBELONA",2022,11,0.356562465509609,2022-11-01
"FASINTSARA_ANTENIMBELONA",2022,12,0.397892494154228,2022-12-01
"FASINTSARA_BEFOTAKA",2016,1,0.0758964716787928,2016-01-01
"FASINTSARA_BEFOTAKA",2016,2,0.0628893843033925,2016-02-01
"FASINTSARA_BEFOTAKA",2016,3,0.0507239125430649,2016-03-01
"FASINTSARA_BEFOTAKA",2016,4,0.0423093085820757,2016-04-01
"FASINTSARA_BEFOTAKA",2016,5,0.048816030021924,2016-05-01
"FASINTSARA_BEFOTAKA",2016,6,0.0737481098138176,2016-06-01
"FASINTSARA_BEFOTAKA",2016,7,0.121373052728817,2016-07-01
"FASINTSARA_BEFOTAKA",2016,8,0.176439070679644,2016-08-01
"FASINTSARA_BEFOTAKA",2016,9,0.223473691330328,2016-09-01
"FASINTSARA_BEFOTAKA",2016,10,0.248613662555111,2016-10-01
"FASINTSARA_BEFOTAKA",2016,11,0.24224269810999,2016-11-01
"FASINTSARA_BEFOTAKA",2016,12,0.213537149856612,2016-12-01
"FASINTSARA_BEFOTAKA",2017,1,0.17763732626036,2017-01-01
"FASINTSARA_BEFOTAKA",2017,2,0.138219859635626,2017-02-01
"FASINTSARA_BEFOTAKA",2017,3,0.0975618508464531,2017-03-01
"FASINTSARA_BEFOTAKA",2017,4,0.0745931901523539,2017-04-01
"FASINTSARA_BEFOTAKA",2017,5,0.072089234731152,2017-05-01
"FASINTSARA_BEFOTAKA",2017,6,0.0867753245982889,2017-06-01
"FASINTSARA_BEFOTAKA",2017,7,0.114684964209245,2017-07-01
"FASINTSARA_BEFOTAKA",2017,8,0.142777671402429,2017-08-01
"FASINTSARA_BEFOTAKA",2017,9,0.166006724400338,2017-09-01
"FASINTSARA_BEFOTAKA",2017,10,0.168230977654598,2017-10-01
"FASINTSARA_BEFOTAKA",2017,11,0.151591039971998,2017-11-01
"FASINTSARA_BEFOTAKA",2017,12,0.124281516695188,2017-12-01
"FASINTSARA_BEFOTAKA",2018,1,0.101455157458532,2018-01-01
"FASINTSARA_BEFOTAKA",2018,2,0.0947307283892697,2018-02-01
"FASINTSARA_BEFOTAKA",2018,3,0.0988110671400001,2018-03-01
"FASINTSARA_BEFOTAKA",2018,4,0.102440456424515,2018-04-01
"FASINTSARA_BEFOTAKA",2018,5,0.104569031585382,2018-05-01
"FASINTSARA_BEFOTAKA",2018,6,0.112654926530866,2018-06-01
"FASINTSARA_BEFOTAKA",2018,7,0.142969681712609,2018-07-01
"FASINTSARA_BEFOTAKA",2018,8,0.208910745925846,2018-08-01
"FASINTSARA_BEFOTAKA",2018,9,0.279226931792017,2018-09-01
"FASINTSARA_BEFOTAKA",2018,10,0.30476031359181,2018-10-01
"FASINTSARA_BEFOTAKA",2018,11,0.273727804043965,2018-11-01
"FASINTSARA_BEFOTAKA",2018,12,0.211719441145166,2018-12-01
"FASINTSARA_BEFOTAKA",2019,1,0.165446929968312,2019-01-01
"FASINTSARA_BEFOTAKA",2019,2,0.14957769595778,2019-02-01
"FASINTSARA_BEFOTAKA",2019,3,0.156704562587793,2019-03-01
"FASINTSARA_BEFOTAKA",2019,4,0.163513200783381,2019-04-01
"FASINTSARA_BEFOTAKA",2019,5,0.146851506851903,2019-05-01
"FASINTSARA_BEFOTAKA",2019,6,0.125978420121863,2019-06-01
"FASINTSARA_BEFOTAKA",2019,7,0.136198709344228,2019-07-01
"FASINTSARA_BEFOTAKA",2019,8,0.190780598522833,2019-08-01
"FASINTSARA_BEFOTAKA",2019,9,0.256854850316331,2019-09-01
"FASINTSARA_BEFOTAKA",2019,10,0.288263093033521,2019-10-01
"FASINTSARA_BEFOTAKA",2019,11,0.295044567239798,2019-11-01
"FASINTSARA_BEFOTAKA",2019,12,0.285075554066297,2019-12-01
"FASINTSARA_BEFOTAKA",2020,1,0.256890475072554,2020-01-01
"FASINTSARA_BEFOTAKA",2020,2,0.224302275267554,2020-02-01
"FASINTSARA_BEFOTAKA",2020,3,0.194108458539616,2020-03-01
"FASINTSARA_BEFOTAKA",2020,4,0.161413860389029,2020-04-01
"FASINTSARA_BEFOTAKA",2020,5,0.133349614416977,2020-05-01
"FASINTSARA_BEFOTAKA",2020,6,0.131303784348445,2020-06-01
"FASINTSARA_BEFOTAKA",2020,7,0.166898759032566,2020-07-01
"FASINTSARA_BEFOTAKA",2020,8,0.226857887790743,2020-08-01
"FASINTSARA_BEFOTAKA",2020,9,0.283414561865178,2020-09-01
"FASINTSARA_BEFOTAKA",2020,10,0.329593776177163,2020-10-01
"FASINTSARA_BEFOTAKA",2020,11,0.352057349723728,2020-11-01
"FASINTSARA_BEFOTAKA",2020,12,0.347702186567409,2020-12-01
"FASINTSARA_BEFOTAKA",2021,1,0.316653394686862,2021-01-01
"FASINTSARA_BEFOTAKA",2021,2,0.263726204308323,2021-02-01
"FASINTSARA_BEFOTAKA",2021,3,0.203275032686654,2021-03-01
"FASINTSARA_BEFOTAKA",2021,4,0.142120792284665,2021-04-01
"FASINTSARA_BEFOTAKA",2021,5,0.110487926917183,2021-05-01
"FASINTSARA_BEFOTAKA",2021,6,0.117248197189792,2021-06-01
"FASINTSARA_BEFOTAKA",2021,7,0.149878417194092,2021-07-01
"FASINTSARA_BEFOTAKA",2021,8,0.198967038408219,2021-08-01
"FASINTSARA_BEFOTAKA",2021,9,0.250173675420528,2021-09-01
"FASINTSARA_BEFOTAKA",2021,10,0.298027640955176,2021-10-01
"FASINTSARA_BEFOTAKA",2021,11,0.314290657008136,2021-11-01
"FASINTSARA_BEFOTAKA",2021,12,0.289806074303834,2021-12-01
"FASINTSARA_BEFOTAKA",2022,1,0.242570089745309,2022-01-01
"FASINTSARA_BEFOTAKA",2022,2,0.197619555170271,2022-02-01
"FASINTSARA_BEFOTAKA",2022,3,0.157295562873982,2022-03-01
"FASINTSARA_BEFOTAKA",2022,4,0.126414353078214,2022-04-01
"FASINTSARA_BEFOTAKA",2022,5,0.112784873775891,2022-05-01
"FASINTSARA_BEFOTAKA",2022,6,0.114862810242413,2022-06-01
"FASINTSARA_BEFOTAKA",2022,7,0.142342025491971,2022-07-01
"FASINTSARA_BEFOTAKA",2022,8,0.197205214129749,2022-08-01
"FASINTSARA_BEFOTAKA",2022,9,0.261469916227572,2022-09-01
"FASINTSARA_BEFOTAKA",2022,10,0.312149336252919,2022-10-01
"FASINTSARA_BEFOTAKA",2022,11,0.338720097916385,2022-11-01
"FASINTSARA_BEFOTAKA",2022,12,0.351863702463201,2022-12-01
"FASINTSARA_FASINTSARA",2016,1,0.168145700257163,2016-01-01
"FASINTSARA_FASINTSARA",2016,2,0.0936288853769769,2016-02-01
"FASINTSARA_FASINTSARA",2016,3,0.0488011407049517,2016-03-01
"FASINTSARA_FASINTSARA",2016,4,0.0221915013060287,2016-04-01
"FASINTSARA_FASINTSARA",2016,5,0.0205926815152629,2016-05-01
"FASINTSARA_FASINTSARA",2016,6,0.039990023390865,2016-06-01
"FASINTSARA_FASINTSARA",2016,7,0.0798995940905751,2016-07-01
"FASINTSARA_FASINTSARA",2016,8,0.128251199425212,2016-08-01
"FASINTSARA_FASINTSARA",2016,9,0.174222837640456,2016-09-01
"FASINTSARA_FASINTSARA",2016,10,0.210236678138796,2016-10-01
"FASINTSARA_FASINTSARA",2016,11,0.22795191072401,2016-11-01
"FASINTSARA_FASINTSARA",2016,12,0.229267340169604,2016-12-01
"FASINTSARA_FASINTSARA",2017,1,0.209290196538733,2017-01-01
"FASINTSARA_FASINTSARA",2017,2,0.168912604627348,2017-02-01
"FASINTSARA_FASINTSARA",2017,3,0.113685985661856,2017-03-01
"FASINTSARA_FASINTSARA",2017,4,0.0716716317202997,2017-04-01
"FASINTSARA_FASINTSARA",2017,5,0.0583629635607653,2017-05-01
"FASINTSARA_FASINTSARA",2017,6,0.067970283472577,2017-06-01
"FASINTSARA_FASINTSARA",2017,7,0.0883487638298279,2017-07-01
"FASINTSARA_FASINTSARA",2017,8,0.103862417637156,2017-08-01
"FASINTSARA_FASINTSARA",2017,9,0.11424737576307,2017-09-01
"FASINTSARA_FASINTSARA",2017,10,0.118731477386105,2017-10-01
"FASINTSARA_FASINTSARA",2017,11,0.121029622629483,2017-11-01
"FASINTSARA_FASINTSARA",2017,12,0.123360148570624,2017-12-01
"FASINTSARA_FASINTSARA",2018,1,0.125053341457577,2018-01-01
"FASINTSARA_FASINTSARA",2018,2,0.124981894794657,2018-02-01
"FASINTSARA_FASINTSARA",2018,3,0.1187578719591,2018-03-01
"FASINTSARA_FASINTSARA",2018,4,0.104265378744987,2018-04-01
"FASINTSARA_FASINTSARA",2018,5,0.090995512032791,2018-05-01
"FASINTSARA_FASINTSARA",2018,6,0.0883546995846121,2018-06-01
"FASINTSARA_FASINTSARA",2018,7,0.109607524122888,2018-07-01
"FASINTSARA_FASINTSARA",2018,8,0.15721298974828,2018-08-01
"FASINTSARA_FASINTSARA",2018,9,0.210096613770866,2018-09-01
"FASINTSARA_FASINTSARA",2018,10,0.241308752874185,2018-10-01
"FASINTSARA_FASINTSARA",2018,11,0.245937441924603,2018-11-01
"FASINTSARA_FASINTSARA",2018,12,0.225155845656895,2018-12-01
"FASINTSARA_FASINTSARA",2019,1,0.196133698907478,2019-01-01
"FASINTSARA_FASINTSARA",2019,2,0.16961522877558,2019-02-01
"FASINTSARA_FASINTSARA",2019,3,0.146071191322009,2019-03-01
"FASINTSARA_FASINTSARA",2019,4,0.126646153018352,2019-04-01
"FASINTSARA_FASINTSARA",2019,5,0.108656041366953,2019-05-01
"FASINTSARA_FASINTSARA",2019,6,0.0974306135032763,2019-06-01
"FASINTSARA_FASINTSARA",2019,7,0.101640880871363,2019-07-01
"FASINTSARA_FASINTSARA",2019,8,0.128304032947216,2019-08-01
"FASINTSARA_FASINTSARA",2019,9,0.176916228297432,2019-09-01
"FASINTSARA_FASINTSARA",2019,10,0.235249219117096,2019-10-01
"FASINTSARA_FASINTSARA",2019,11,0.302591801963897,2019-11-01
"FASINTSARA_FASINTSARA",2019,12,0.339461472203319,2019-12-01
"FASINTSARA_FASINTSARA",2020,1,0.315301771156423,2020-01-01
"FASINTSARA_FASINTSARA",2020,2,0.254118130745311,2020-02-01
"FASINTSARA_FASINTSARA",2020,3,0.19298905962731,2020-03-01
"FASINTSARA_FASINTSARA",2020,4,0.146765685688403,2020-04-01
"FASINTSARA_FASINTSARA",2020,5,0.118377622432323,2020-05-01
"FASINTSARA_FASINTSARA",2020,6,0.109644493824396,2020-06-01
"FASINTSARA_FASINTSARA",2020,7,0.119555287261294,2020-07-01
"FASINTSARA_FASINTSARA",2020,8,0.14999812041255,2020-08-01
"FASINTSARA_FASINTSARA",2020,9,0.199741782437738,2020-09-01
"FASINTSARA_FASINTSARA",2020,10,0.275303185889338,2020-10-01
"FASINTSARA_FASINTSARA",2020,11,0.34667512268878,2020-11-01
"FASINTSARA_FASINTSARA",2020,12,0.378482317703336,2020-12-01
"FASINTSARA_FASINTSARA",2021,1,0.359483708680836,2021-01-01
"FASINTSARA_FASINTSARA",2021,2,0.292937335533348,2021-02-01
"FASINTSARA_FASINTSARA",2021,3,0.207608048844972,2021-03-01
"FASINTSARA_FASINTSARA",2021,4,0.123094568792843,2021-04-01
"FASINTSARA_FASINTSARA",2021,5,0.0813128913151825,2021-05-01
"FASINTSARA_FASINTSARA",2021,6,0.0859111029462774,2021-06-01
"FASINTSARA_FASINTSARA",2021,7,0.108835304024504,2021-07-01
"FASINTSARA_FASINTSARA",2021,8,0.132060253310901,2021-08-01
"FASINTSARA_FASINTSARA",2021,9,0.159454302235144,2021-09-01
"FASINTSARA_FASINTSARA",2021,10,0.219190514206557,2021-10-01
"FASINTSARA_FASINTSARA",2021,11,0.302312997869468,2021-11-01
"FASINTSARA_FASINTSARA",2021,12,0.361331649692103,2021-12-01
"FASINTSARA_FASINTSARA",2022,1,0.350523573353768,2022-01-01
"FASINTSARA_FASINTSARA",2022,2,0.283160514392383,2022-02-01
"FASINTSARA_FASINTSARA",2022,3,0.199598335744734,2022-03-01
"FASINTSARA_FASINTSARA",2022,4,0.130287540634008,2022-04-01
"FASINTSARA_FASINTSARA",2022,5,0.0980228916972552,2022-05-01
"FASINTSARA_FASINTSARA",2022,6,0.0934712397700906,2022-06-01
"FASINTSARA_FASINTSARA",2022,7,0.110261050175658,2022-07-01
"FASINTSARA_FASINTSARA",2022,8,0.152956185033786,2022-08-01
"FASINTSARA_FASINTSARA",2022,9,0.223456516131097,2022-09-01
"FASINTSARA_FASINTSARA",2022,10,0.309851307420842,2022-10-01
"FASINTSARA_FASINTSARA",2022,11,0.3858983323862,2022-11-01
"FASINTSARA_FASINTSARA",2022,12,0.447698134123918,2022-12-01
"FASINTSARA_MANAKANA SUD",2016,1,0.142463771453869,2016-01-01
"FASINTSARA_MANAKANA SUD",2016,2,0.109491281297627,2016-02-01
"FASINTSARA_MANAKANA SUD",2016,3,0.0795681046802919,2016-03-01
"FASINTSARA_MANAKANA SUD",2016,4,0.0540773203000305,2016-04-01
"FASINTSARA_MANAKANA SUD",2016,5,0.0503547395476014,2016-05-01
"FASINTSARA_MANAKANA SUD",2016,6,0.0705239793567488,2016-06-01
"FASINTSARA_MANAKANA SUD",2016,7,0.113805877091234,2016-07-01
"FASINTSARA_MANAKANA SUD",2016,8,0.163439993967662,2016-08-01
"FASINTSARA_MANAKANA SUD",2016,9,0.20490964603217,2016-09-01
"FASINTSARA_MANAKANA SUD",2016,10,0.230161420773387,2016-10-01
"FASINTSARA_MANAKANA SUD",2016,11,0.233808283904081,2016-11-01
"FASINTSARA_MANAKANA SUD",2016,12,0.223875905309604,2016-12-01
"FASINTSARA_MANAKANA SUD",2017,1,0.206138996699994,2017-01-01
"FASINTSARA_MANAKANA SUD",2017,2,0.175903809888248,2017-02-01
"FASINTSARA_MANAKANA SUD",2017,3,0.135762300610498,2017-03-01
"FASINTSARA_MANAKANA SUD",2017,4,0.109578430370832,2017-04-01
"FASINTSARA_MANAKANA SUD",2017,5,0.099256589235244,2017-05-01
"FASINTSARA_MANAKANA SUD",2017,6,0.105130832926019,2017-06-01
"FASINTSARA_MANAKANA SUD",2017,7,0.128524043681957,2017-07-01
"FASINTSARA_MANAKANA SUD",2017,8,0.155389069353687,2017-08-01
"FASINTSARA_MANAKANA SUD",2017,9,0.179424166062255,2017-09-01
"FASINTSARA_MANAKANA SUD",2017,10,0.188228144186894,2017-10-01
"FASINTSARA_MANAKANA SUD",2017,11,0.183475469746433,2017-11-01
"FASINTSARA_MANAKANA SUD",2017,12,0.170177364659699,2017-12-01
"FASINTSARA_MANAKANA SUD",2018,1,0.154527537008541,2018-01-01
"FASINTSARA_MANAKANA SUD",2018,2,0.147039716781036,2018-02-01
"FASINTSARA_MANAKANA SUD",2018,3,0.144799472722406,2018-03-01
"FASINTSARA_MANAKANA SUD",2018,4,0.141471619766637,2018-04-01
"FASINTSARA_MANAKANA SUD",2018,5,0.140578871154394,2018-05-01
"FASINTSARA_MANAKANA SUD",2018,6,0.152465364896907,2018-06-01
"FASINTSARA_MANAKANA SUD",2018,7,0.185225073888081,2018-07-01
"FASINTSARA_MANAKANA SUD",2018,8,0.235753081238659,2018-08-01
"FASINTSARA_MANAKANA SUD",2018,9,0.278725012302533,2018-09-01
"FASINTSARA_MANAKANA SUD",2018,10,0.293584395291372,2018-10-01
"FASINTSARA_MANAKANA SUD",2018,11,0.286901918649656,2018-11-01
"FASINTSARA_MANAKANA SUD",2018,12,0.264348324901286,2018-12-01
"FASINTSARA_MANAKANA SUD",2019,1,0.238351570445314,2019-01-01
"FASINTSARA_MANAKANA SUD",2019,2,0.219162936847453,2019-02-01
"FASINTSARA_MANAKANA SUD",2019,3,0.20366133030693,2019-03-01
"FASINTSARA_MANAKANA SUD",2019,4,0.185263075428316,2019-04-01
"FASINTSARA_MANAKANA SUD",2019,5,0.162084180735831,2019-05-01
"FASINTSARA_MANAKANA SUD",2019,6,0.152640925382187,2019-06-01
"FASINTSARA_MANAKANA SUD",2019,7,0.175543814898447,2019-07-01
"FASINTSARA_MANAKANA SUD",2019,8,0.227909817998794,2019-08-01
"FASINTSARA_MANAKANA SUD",2019,9,0.274363391896827,2019-09-01
"FASINTSARA_MANAKANA SUD",2019,10,0.290720214385196,2019-10-01
"FASINTSARA_MANAKANA SUD",2019,11,0.301749266378627,2019-11-01
"FASINTSARA_MANAKANA SUD",2019,12,0.315763233614067,2019-12-01
"FASINTSARA_MANAKANA SUD",2020,1,0.3172774083516,2020-01-01
"FASINTSARA_MANAKANA SUD",2020,2,0.305467148890635,2020-02-01
"FASINTSARA_MANAKANA SUD",2020,3,0.28572603340213,2020-03-01
"FASINTSARA_MANAKANA SUD",2020,4,0.253650714959053,2020-04-01
"FASINTSARA_MANAKANA SUD",2020,5,0.208339188912822,2020-05-01
"FASINTSARA_MANAKANA SUD",2020,6,0.176206345509487,2020-06-01
"FASINTSARA_MANAKANA SUD",2020,7,0.185161192891095,2020-07-01
"FASINTSARA_MANAKANA SUD",2020,8,0.229014481822759,2020-08-01
"FASINTSARA_MANAKANA SUD",2020,9,0.278697740484073,2020-09-01
"FASINTSARA_MANAKANA SUD",2020,10,0.326907467057011,2020-10-01
"FASINTSARA_MANAKANA SUD",2020,11,0.372335674206498,2020-11-01
"FASINTSARA_MANAKANA SUD",2020,12,0.399569466194023,2020-12-01
"FASINTSARA_MANAKANA SUD",2021,1,0.389086220656765,2021-01-01
"FASINTSARA_MANAKANA SUD",2021,2,0.334552100249092,2021-02-01
"FASINTSARA_MANAKANA SUD",2021,3,0.263596361173003,2021-03-01
"FASINTSARA_MANAKANA SUD",2021,4,0.198420969445173,2021-04-01
"FASINTSARA_MANAKANA SUD",2021,5,0.163816311952391,2021-05-01
"FASINTSARA_MANAKANA SUD",2021,6,0.160610058498399,2021-06-01
"FASINTSARA_MANAKANA SUD",2021,7,0.18195649505214,2021-07-01
"FASINTSARA_MANAKANA SUD",2021,8,0.229868974029438,2021-08-01
"FASINTSARA_MANAKANA SUD",2021,9,0.292360417991076,2021-09-01
"FASINTSARA_MANAKANA SUD",2021,10,0.362335012384478,2021-10-01
"FASINTSARA_MANAKANA SUD",2021,11,0.402033017586753,2021-11-01
"FASINTSARA_MANAKANA SUD",2021,12,0.389722563034167,2021-12-01
"FASINTSARA_MANAKANA SUD",2022,1,0.34019408072486,2022-01-01
"FASINTSARA_MANAKANA SUD",2022,2,0.285967764194054,2022-02-01
"FASINTSARA_MANAKANA SUD",2022,3,0.232749977206882,2022-03-01
"FASINTSARA_MANAKANA SUD",2022,4,0.187566226070357,2022-04-01
"FASINTSARA_MANAKANA SUD",2022,5,0.165385835589189,2022-05-01
"FASINTSARA_MANAKANA SUD",2022,6,0.163375328026794,2022-06-01
"FASINTSARA_MANAKANA SUD",2022,7,0.189508277340032,2022-07-01
"FASINTSARA_MANAKANA SUD",2022,8,0.241961002898684,2022-08-01
"FASINTSARA_MANAKANA SUD",2022,9,0.300448993525478,2022-09-01
"FASINTSARA_MANAKANA SUD",2022,10,0.354835531859929,2022-10-01
"FASINTSARA_MANAKANA SUD",2022,11,0.40380701358179,2022-11-01
"FASINTSARA_MANAKANA SUD",2022,12,0.460682748846064,2022-12-01
"FASINTSARA_MAROVORAKA",2016,1,0.0791214766052043,2016-01-01
"FASINTSARA_MAROVORAKA",2016,2,0.0612088404586112,2016-02-01
"FASINTSARA_MAROVORAKA",2016,3,0.046029894758588,2016-03-01
"FASINTSARA_MAROVORAKA",2016,4,0.0350931295864024,2016-04-01
"FASINTSARA_MAROVORAKA",2016,5,0.0395532008751394,2016-05-01
"FASINTSARA_MAROVORAKA",2016,6,0.062484908785057,2016-06-01
"FASINTSARA_MAROVORAKA",2016,7,0.107170633907199,2016-07-01
"FASINTSARA_MAROVORAKA",2016,8,0.1586328182928,2016-08-01
"FASINTSARA_MAROVORAKA",2016,9,0.202470156574558,2016-09-01
"FASINTSARA_MAROVORAKA",2016,10,0.227899725123043,2016-10-01
"FASINTSARA_MAROVORAKA",2016,11,0.22721708992659,2016-11-01
"FASINTSARA_MAROVORAKA",2016,12,0.207517688092466,2016-12-01
"FASINTSARA_MAROVORAKA",2017,1,0.177578014636236,2017-01-01
"FASINTSARA_MAROVORAKA",2017,2,0.138490036648863,2017-02-01
"FASINTSARA_MAROVORAKA",2017,3,0.0939421075728674,2017-03-01
"FASINTSARA_MAROVORAKA",2017,4,0.0653041448665616,2017-04-01
"FASINTSARA_MAROVORAKA",2017,5,0.058074559497197,2017-05-01
"FASINTSARA_MAROVORAKA",2017,6,0.0665669863461684,2017-06-01
"FASINTSARA_MAROVORAKA",2017,7,0.0855196332977695,2017-07-01
"FASINTSARA_MAROVORAKA",2017,8,0.103394139463124,2017-08-01
"FASINTSARA_MAROVORAKA",2017,9,0.116551128881291,2017-09-01
"FASINTSARA_MAROVORAKA",2017,10,0.117811887205976,2017-10-01
"FASINTSARA_MAROVORAKA",2017,11,0.111379519124058,2017-11-01
"FASINTSARA_MAROVORAKA",2017,12,0.102013928701433,2017-12-01
"FASINTSARA_MAROVORAKA",2018,1,0.0956922151467097,2018-01-01
"FASINTSARA_MAROVORAKA",2018,2,0.0956317647903674,2018-02-01
"FASINTSARA_MAROVORAKA",2018,3,0.0943267223897935,2018-03-01
"FASINTSARA_MAROVORAKA",2018,4,0.0860788287173662,2018-04-01
"FASINTSARA_MAROVORAKA",2018,5,0.0786027049126073,2018-05-01
"FASINTSARA_MAROVORAKA",2018,6,0.0817876589159946,2018-06-01
"FASINTSARA_MAROVORAKA",2018,7,0.112105710980067,2018-07-01
"FASINTSARA_MAROVORAKA",2018,8,0.177494761893267,2018-08-01
"FASINTSARA_MAROVORAKA",2018,9,0.244918855237831,2018-09-01
"FASINTSARA_MAROVORAKA",2018,10,0.267796823458953,2018-10-01
"FASINTSARA_MAROVORAKA",2018,11,0.233511705385757,2018-11-01
"FASINTSARA_MAROVORAKA",2018,12,0.169229034133231,2018-12-01
"FASINTSARA_MAROVORAKA",2019,1,0.125531688308423,2019-01-01
"FASINTSARA_MAROVORAKA",2019,2,0.114128934833453,2019-02-01
"FASINTSARA_MAROVORAKA",2019,3,0.122321869325306,2019-03-01
"FASINTSARA_MAROVORAKA",2019,4,0.123409639346069,2019-04-01
"FASINTSARA_MAROVORAKA",2019,5,0.0982682392319678,2019-05-01
"FASINTSARA_MAROVORAKA",2019,6,0.0748432592939724,2019-06-01
"FASINTSARA_MAROVORAKA",2019,7,0.0916893486435909,2019-07-01
"FASINTSARA_MAROVORAKA",2019,8,0.158988809834242,2019-08-01
"FASINTSARA_MAROVORAKA",2019,9,0.233205146456436,2019-09-01
"FASINTSARA_MAROVORAKA",2019,10,0.264262655410048,2019-10-01
"FASINTSARA_MAROVORAKA",2019,11,0.270283181003902,2019-11-01
"FASINTSARA_MAROVORAKA",2019,12,0.264360974995387,2019-12-01
"FASINTSARA_MAROVORAKA",2020,1,0.244923207703911,2020-01-01
"FASINTSARA_MAROVORAKA",2020,2,0.217747257911983,2020-02-01
"FASINTSARA_MAROVORAKA",2020,3,0.182997305479618,2020-03-01
"FASINTSARA_MAROVORAKA",2020,4,0.138149312715367,2020-04-01
"FASINTSARA_MAROVORAKA",2020,5,0.095465825056572,2020-05-01
"FASINTSARA_MAROVORAKA",2020,6,0.084369749251233,2020-06-01
"FASINTSARA_MAROVORAKA",2020,7,0.121350169914907,2020-07-01
"FASINTSARA_MAROVORAKA",2020,8,0.192392018365281,2020-08-01
"FASINTSARA_MAROVORAKA",2020,9,0.264281898689008,2020-09-01
"FASINTSARA_MAROVORAKA",2020,10,0.322923649966424,2020-10-01
"FASINTSARA_MAROVORAKA",2020,11,0.345432122738065,2020-11-01
"FASINTSARA_MAROVORAKA",2020,12,0.336627235331242,2020-12-01
"FASINTSARA_MAROVORAKA",2021,1,0.302489365823201,2021-01-01
"FASINTSARA_MAROVORAKA",2021,2,0.247819562470111,2021-02-01
"FASINTSARA_MAROVORAKA",2021,3,0.185371431330989,2021-03-01
"FASINTSARA_MAROVORAKA",2021,4,0.124521467527649,2021-04-01
"FASINTSARA_MAROVORAKA",2021,5,0.0905017002412488,2021-05-01
"FASINTSARA_MAROVORAKA",2021,6,0.0889216016478388,2021-06-01
"FASINTSARA_MAROVORAKA",2021,7,0.111944787139076,2021-07-01
"FASINTSARA_MAROVORAKA",2021,8,0.158092668590342,2021-08-01
"FASINTSARA_MAROVORAKA",2021,9,0.211501545256405,2021-09-01
"FASINTSARA_MAROVORAKA",2021,10,0.260873443588485,2021-10-01
"FASINTSARA_MAROVORAKA",2021,11,0.27830410899799,2021-11-01
"FASINTSARA_MAROVORAKA",2021,12,0.261559284017898,2021-12-01
"FASINTSARA_MAROVORAKA",2022,1,0.226827933056295,2022-01-01
"FASINTSARA_MAROVORAKA",2022,2,0.189581372498094,2022-02-01
"FASINTSARA_MAROVORAKA",2022,3,0.150663977177763,2022-03-01
"FASINTSARA_MAROVORAKA",2022,4,0.110373010776317,2022-04-01
"FASINTSARA_MAROVORAKA",2022,5,0.0821325672382085,2022-05-01
"FASINTSARA_MAROVORAKA",2022,6,0.0742693663488981,2022-06-01
"FASINTSARA_MAROVORAKA",2022,7,0.093395652389285,2022-07-01
"FASINTSARA_MAROVORAKA",2022,8,0.139280418716636,2022-08-01
"FASINTSARA_MAROVORAKA",2022,9,0.198108392984344,2022-09-01
"FASINTSARA_MAROVORAKA",2022,10,0.256383740125042,2022-10-01
"FASINTSARA_MAROVORAKA",2022,11,0.305876744265462,2022-11-01
"FASINTSARA_MAROVORAKA",2022,12,0.356492046584574,2022-12-01
"FASINTSARA_SAHAKONDRO",2016,1,0.133453273819009,2016-01-01
"FASINTSARA_SAHAKONDRO",2016,2,0.112718552091313,2016-02-01
"FASINTSARA_SAHAKONDRO",2016,3,0.0923375042281479,2016-03-01
"FASINTSARA_SAHAKONDRO",2016,4,0.075337100617377,2016-04-01
"FASINTSARA_SAHAKONDRO",2016,5,0.0775360215124855,2016-05-01
"FASINTSARA_SAHAKONDRO",2016,6,0.101363078278634,2016-06-01
"FASINTSARA_SAHAKONDRO",2016,7,0.147803403811947,2016-07-01
"FASINTSARA_SAHAKONDRO",2016,8,0.199420110657599,2016-08-01
"FASINTSARA_SAHAKONDRO",2016,9,0.240899308576297,2016-09-01
"FASINTSARA_SAHAKONDRO",2016,10,0.265193388503101,2016-10-01
"FASINTSARA_SAHAKONDRO",2016,11,0.267831417067817,2016-11-01
"FASINTSARA_SAHAKONDRO",2016,12,0.253701966602953,2016-12-01
"FASINTSARA_SAHAKONDRO",2017,1,0.227111009654107,2017-01-01
"FASINTSARA_SAHAKONDRO",2017,2,0.190395597458366,2017-02-01
"FASINTSARA_SAHAKONDRO",2017,3,0.148972698212341,2017-03-01
"FASINTSARA_SAHAKONDRO",2017,4,0.125144969980745,2017-04-01
"FASINTSARA_SAHAKONDRO",2017,5,0.12047913252691,2017-05-01
"FASINTSARA_SAHAKONDRO",2017,6,0.129527697592854,2017-06-01
"FASINTSARA_SAHAKONDRO",2017,7,0.146715614268422,2017-07-01
